PC=0000000000000074, T_valid=1, T=59, Told= 3, rega= 3, regb=44
PC=0000000000000078, T_valid=1, T=14, Told= 5, rega=31, regb=59
PC=000000000000014c, T_valid=1, T=54, Told=49, rega=49, regb=16
PC=0000000000000150, T_valid=1, T=59, Told= 6, rega=54, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb= 5
PC=0000000000000158, T_valid=1, T=14, Told=59, rega=59, regb=31
PC=000000000000015c, T_valid=1, T=45, Told=14, rega=14, regb=31
PC=0000000000000170, T_valid=1, T=34, Told=45, rega=45, regb=31
PC=0000000000000174, T_valid=1, T=41, Told=34, rega=34, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=59, regb=31
PC=0000000000000070, T_valid=1, T=14, Told=40, rega=31, regb=16
PC=0000000000000074, T_valid=1, T=45, Told= 3, rega= 3, regb=44
PC=0000000000000078, T_valid=1, T=34, Told= 5, rega=31, regb=45
PC=000000000000007c, T_valid=1, T=41, Told=44, rega=44, regb=16
PC=0000000000000080, T_valid=1, T=55, Told=45, rega=45, regb=41
PC=0000000000000084, T_valid=1, T=53, Told=34, rega=31, regb=55
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=59, regb=31
PC=0000000000000134, T_valid=1, T=41, Told=16, rega=16, regb=16
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=34
PC=000000000000007c, T_valid=1, T=55, Told=44, rega=44, regb=41
PC=0000000000000080, T_valid=1, T=53, Told=45, rega=45, regb=55
PC=0000000000000084, T_valid=1, T=47, Told=34, rega=31, regb=53
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=59, regb=31
PC=0000000000000070, T_valid=1, T=63, Told=14, rega=31, regb=41
PC=0000000000000074, T_valid=1, T= 0, Told=53, rega=53, regb=55
PC=0000000000000078, T_valid=1, T=62, Told=47, rega=31, regb= 0
PC=000000000000014c, T_valid=1, T=63, Told=54, rega=54, regb=41
PC=0000000000000150, T_valid=1, T= 0, Told=59, rega=63, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=47
PC=0000000000000158, T_valid=1, T=62, Told= 0, rega= 0, regb=31
PC=000000000000015c, T_valid=1, T=57, Told=62, rega=62, regb=31
PC=0000000000000170, T_valid=1, T=48, Told=57, rega=57, regb=31
PC=0000000000000174, T_valid=1, T=60, Told=48, rega=48, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 0, regb=31
PC=0000000000000070, T_valid=1, T=62, Told=14, rega=31, regb=41
PC=0000000000000074, T_valid=1, T=57, Told=53, rega=53, regb=55
PC=0000000000000078, T_valid=1, T=48, Told=47, rega=31, regb=57
PC=000000000000007c, T_valid=1, T=60, Told=55, rega=55, regb=41
PC=0000000000000080, T_valid=1, T= 4, Told=57, rega=57, regb=60
PC=0000000000000084, T_valid=1, T=46, Told=48, rega=31, regb= 4
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 0, regb=31
PC=0000000000000134, T_valid=1, T=60, Told=41, rega=41, regb=41
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=48
PC=000000000000007c, T_valid=1, T= 4, Told=55, rega=55, regb=60
PC=0000000000000080, T_valid=1, T=46, Told=57, rega=57, regb= 4
PC=0000000000000084, T_valid=1, T=37, Told=48, rega=31, regb=46
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 0, regb=31
PC=0000000000000070, T_valid=1, T= 2, Told=62, rega=31, regb=60
PC=0000000000000074, T_valid=1, T=38, Told=46, rega=46, regb= 4
PC=0000000000000078, T_valid=1, T=52, Told=37, rega=31, regb=38
PC=000000000000014c, T_valid=1, T= 2, Told=63, rega=63, regb=60
PC=0000000000000150, T_valid=1, T=38, Told= 0, rega= 2, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=37
PC=0000000000000158, T_valid=1, T=52, Told=38, rega=38, regb=31
PC=000000000000015c, T_valid=1, T=21, Told=52, rega=52, regb=31
PC=0000000000000170, T_valid=1, T=20, Told=21, rega=21, regb=31
PC=0000000000000174, T_valid=1, T=15, Told=20, rega=20, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=38, regb=31
PC=0000000000000070, T_valid=1, T=52, Told=62, rega=31, regb=60
PC=0000000000000074, T_valid=1, T=21, Told=46, rega=46, regb= 4
PC=0000000000000078, T_valid=1, T=20, Told=37, rega=31, regb=21
PC=000000000000007c, T_valid=1, T=15, Told= 4, rega= 4, regb=60
PC=0000000000000080, T_valid=1, T=32, Told=21, rega=21, regb=15
PC=0000000000000084, T_valid=1, T=33, Told=20, rega=31, regb=32
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=38, regb=31
PC=0000000000000134, T_valid=1, T=15, Told=60, rega=60, regb=60
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=20
PC=000000000000007c, T_valid=1, T=32, Told= 4, rega= 4, regb=15
PC=0000000000000080, T_valid=1, T=33, Told=21, rega=21, regb=32
PC=0000000000000084, T_valid=1, T=22, Told=20, rega=31, regb=33
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=38, regb=31
PC=0000000000000070, T_valid=1, T=50, Told=52, rega=31, regb=15
PC=0000000000000074, T_valid=1, T=58, Told=33, rega=33, regb=32
PC=0000000000000078, T_valid=1, T=35, Told=22, rega=31, regb=58
PC=000000000000014c, T_valid=1, T=50, Told= 2, rega= 2, regb=15
PC=0000000000000150, T_valid=1, T=58, Told=38, rega=50, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=22
PC=0000000000000158, T_valid=1, T=35, Told=58, rega=58, regb=31
PC=000000000000015c, T_valid=1, T=56, Told=35, rega=35, regb=31
PC=0000000000000170, T_valid=1, T= 1, Told=56, rega=56, regb=31
PC=0000000000000174, T_valid=1, T=49, Told= 1, rega= 1, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=58, regb=31
PC=0000000000000070, T_valid=1, T=35, Told=52, rega=31, regb=15
PC=0000000000000074, T_valid=1, T=56, Told=33, rega=33, regb=32
PC=0000000000000078, T_valid=1, T= 1, Told=22, rega=31, regb=56
PC=000000000000007c, T_valid=1, T=49, Told=32, rega=32, regb=15
PC=0000000000000080, T_valid=1, T= 6, Told=56, rega=56, regb=49
PC=0000000000000084, T_valid=1, T=40, Told= 1, rega=31, regb= 6
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=58, regb=31
PC=0000000000000134, T_valid=1, T=49, Told=15, rega=15, regb=15
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb= 1
PC=000000000000007c, T_valid=1, T= 6, Told=32, rega=32, regb=49
PC=0000000000000080, T_valid=1, T=40, Told=56, rega=56, regb= 6
PC=0000000000000084, T_valid=1, T= 3, Told= 1, rega=31, regb=40
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=58, regb=31
PC=0000000000000070, T_valid=1, T= 5, Told=35, rega=31, regb=49
PC=0000000000000074, T_valid=1, T=16, Told=40, rega=40, regb= 6
PC=0000000000000078, T_valid=1, T=44, Told= 3, rega=31, regb=16
PC=000000000000014c, T_valid=1, T= 5, Told=50, rega=50, regb=49
PC=0000000000000150, T_valid=1, T=16, Told=58, rega= 5, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb= 3
PC=0000000000000158, T_valid=1, T=44, Told=16, rega=16, regb=31
PC=000000000000015c, T_valid=1, T=45, Told=44, rega=44, regb=31
PC=0000000000000170, T_valid=1, T=34, Told=45, rega=45, regb=31
PC=0000000000000174, T_valid=1, T=54, Told=34, rega=34, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=16, regb=31
PC=0000000000000070, T_valid=1, T=44, Told=35, rega=31, regb=49
PC=0000000000000074, T_valid=1, T=45, Told=40, rega=40, regb= 6
PC=0000000000000078, T_valid=1, T=34, Told= 3, rega=31, regb=45
PC=000000000000007c, T_valid=1, T=54, Told= 6, rega= 6, regb=49
PC=0000000000000080, T_valid=1, T=59, Told=45, rega=45, regb=54
PC=0000000000000084, T_valid=1, T=14, Told=34, rega=31, regb=59
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=16, regb=31
PC=0000000000000134, T_valid=1, T=54, Told=49, rega=49, regb=49
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=34
PC=000000000000007c, T_valid=1, T=59, Told= 6, rega= 6, regb=54
PC=0000000000000080, T_valid=1, T=14, Told=45, rega=45, regb=59
PC=0000000000000084, T_valid=1, T=53, Told=34, rega=31, regb=14
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=16, regb=31
PC=0000000000000070, T_valid=1, T=47, Told=44, rega=31, regb=54
PC=0000000000000074, T_valid=1, T=41, Told=14, rega=14, regb=59
PC=0000000000000078, T_valid=1, T=55, Told=53, rega=31, regb=41
PC=000000000000014c, T_valid=1, T=47, Told= 5, rega= 5, regb=54
PC=0000000000000150, T_valid=1, T=41, Told=16, rega=47, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=53
PC=0000000000000158, T_valid=1, T=55, Told=41, rega=41, regb=31
PC=000000000000015c, T_valid=1, T=57, Told=55, rega=55, regb=31
PC=0000000000000170, T_valid=1, T=48, Told=57, rega=57, regb=31
PC=0000000000000174, T_valid=1, T=63, Told=48, rega=48, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=41, regb=31
PC=0000000000000070, T_valid=1, T=55, Told=44, rega=31, regb=54
PC=0000000000000074, T_valid=1, T=57, Told=14, rega=14, regb=59
PC=0000000000000078, T_valid=1, T=48, Told=53, rega=31, regb=57
PC=000000000000007c, T_valid=1, T=63, Told=59, rega=59, regb=54
PC=0000000000000080, T_valid=1, T= 0, Told=57, rega=57, regb=63
PC=0000000000000084, T_valid=1, T=62, Told=48, rega=31, regb= 0
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=41, regb=31
PC=0000000000000134, T_valid=1, T=63, Told=54, rega=54, regb=54
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=48
PC=000000000000007c, T_valid=1, T= 0, Told=59, rega=59, regb=63
PC=0000000000000080, T_valid=1, T=62, Told=57, rega=57, regb= 0
PC=0000000000000084, T_valid=1, T=46, Told=48, rega=31, regb=62
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=41, regb=31
PC=0000000000000070, T_valid=1, T=37, Told=55, rega=31, regb=63
PC=0000000000000074, T_valid=1, T=60, Told=62, rega=62, regb= 0
PC=0000000000000078, T_valid=1, T= 4, Told=46, rega=31, regb=60
PC=000000000000014c, T_valid=1, T=37, Told=47, rega=47, regb=63
PC=0000000000000150, T_valid=1, T=60, Told=41, rega=37, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=46
PC=0000000000000158, T_valid=1, T= 4, Told=60, rega=60, regb=31
PC=000000000000015c, T_valid=1, T=21, Told= 4, rega= 4, regb=31
PC=0000000000000170, T_valid=1, T=20, Told=21, rega=21, regb=31
PC=0000000000000174, T_valid=1, T= 2, Told=20, rega=20, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=60, regb=31
PC=0000000000000070, T_valid=1, T= 4, Told=55, rega=31, regb=63
PC=0000000000000074, T_valid=1, T=21, Told=62, rega=62, regb= 0
PC=0000000000000078, T_valid=1, T=20, Told=46, rega=31, regb=21
PC=000000000000007c, T_valid=1, T= 2, Told= 0, rega= 0, regb=63
PC=0000000000000080, T_valid=1, T=38, Told=21, rega=21, regb= 2
PC=0000000000000084, T_valid=1, T=52, Told=20, rega=31, regb=38
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=60, regb=31
PC=0000000000000134, T_valid=1, T= 2, Told=63, rega=63, regb=63
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=20
PC=000000000000007c, T_valid=1, T=38, Told= 0, rega= 0, regb= 2
PC=0000000000000080, T_valid=1, T=52, Told=21, rega=21, regb=38
PC=0000000000000084, T_valid=1, T=33, Told=20, rega=31, regb=52
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=60, regb=31
PC=0000000000000070, T_valid=1, T=22, Told= 4, rega=31, regb= 2
PC=0000000000000074, T_valid=1, T=15, Told=52, rega=52, regb=38
PC=0000000000000078, T_valid=1, T=32, Told=33, rega=31, regb=15
PC=000000000000014c, T_valid=1, T=22, Told=37, rega=37, regb= 2
PC=0000000000000150, T_valid=1, T=15, Told=60, rega=22, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=33
PC=0000000000000158, T_valid=1, T=32, Told=15, rega=15, regb=31
PC=000000000000015c, T_valid=1, T=56, Told=32, rega=32, regb=31
PC=0000000000000170, T_valid=1, T= 1, Told=56, rega=56, regb=31
PC=0000000000000174, T_valid=1, T=50, Told= 1, rega= 1, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=15, regb=31
PC=0000000000000070, T_valid=1, T=32, Told= 4, rega=31, regb= 2
PC=0000000000000074, T_valid=1, T=56, Told=52, rega=52, regb=38
PC=0000000000000078, T_valid=1, T= 1, Told=33, rega=31, regb=56
PC=000000000000007c, T_valid=1, T=50, Told=38, rega=38, regb= 2
PC=0000000000000080, T_valid=1, T=58, Told=56, rega=56, regb=50
PC=0000000000000084, T_valid=1, T=35, Told= 1, rega=31, regb=58
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=15, regb=31
PC=0000000000000134, T_valid=1, T=50, Told= 2, rega= 2, regb= 2
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb= 1
PC=000000000000007c, T_valid=1, T=58, Told=38, rega=38, regb=50
PC=0000000000000080, T_valid=1, T=35, Told=56, rega=56, regb=58
PC=0000000000000084, T_valid=1, T=40, Told= 1, rega=31, regb=35
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=15, regb=31
PC=0000000000000070, T_valid=1, T= 3, Told=32, rega=31, regb=50
PC=0000000000000074, T_valid=1, T=49, Told=35, rega=35, regb=58
PC=0000000000000078, T_valid=1, T= 6, Told=40, rega=31, regb=49
PC=000000000000014c, T_valid=1, T= 3, Told=22, rega=22, regb=50
PC=0000000000000150, T_valid=1, T=49, Told=15, rega= 3, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=40
PC=0000000000000158, T_valid=1, T= 6, Told=49, rega=49, regb=31
PC=000000000000015c, T_valid=1, T=45, Told= 6, rega= 6, regb=31
PC=0000000000000170, T_valid=1, T=34, Told=45, rega=45, regb=31
PC=0000000000000174, T_valid=1, T= 5, Told=34, rega=34, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=49, regb=31
PC=0000000000000070, T_valid=1, T= 6, Told=32, rega=31, regb=50
PC=0000000000000074, T_valid=1, T=45, Told=35, rega=35, regb=58
PC=0000000000000078, T_valid=1, T=34, Told=40, rega=31, regb=45
PC=000000000000007c, T_valid=1, T= 5, Told=58, rega=58, regb=50
PC=0000000000000080, T_valid=1, T=16, Told=45, rega=45, regb= 5
PC=0000000000000084, T_valid=1, T=44, Told=34, rega=31, regb=16
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=49, regb=31
PC=0000000000000134, T_valid=1, T= 5, Told=50, rega=50, regb=50
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=34
PC=000000000000007c, T_valid=1, T=16, Told=58, rega=58, regb= 5
PC=0000000000000080, T_valid=1, T=44, Told=45, rega=45, regb=16
PC=0000000000000084, T_valid=1, T=14, Told=34, rega=31, regb=44
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=49, regb=31
PC=0000000000000070, T_valid=1, T=53, Told= 6, rega=31, regb= 5
PC=0000000000000074, T_valid=1, T=54, Told=44, rega=44, regb=16
PC=0000000000000078, T_valid=1, T=59, Told=14, rega=31, regb=54
PC=000000000000014c, T_valid=1, T=53, Told= 3, rega= 3, regb= 5
PC=0000000000000150, T_valid=1, T=54, Told=49, rega=53, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=14
PC=0000000000000158, T_valid=1, T=59, Told=54, rega=54, regb=31
PC=000000000000015c, T_valid=1, T=57, Told=59, rega=59, regb=31
PC=0000000000000170, T_valid=1, T=48, Told=57, rega=57, regb=31
PC=0000000000000174, T_valid=1, T=47, Told=48, rega=48, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=54, regb=31
PC=0000000000000070, T_valid=1, T=59, Told= 6, rega=31, regb= 5
PC=0000000000000074, T_valid=1, T=57, Told=44, rega=44, regb=16
PC=0000000000000078, T_valid=1, T=48, Told=14, rega=31, regb=57
PC=000000000000007c, T_valid=1, T=47, Told=16, rega=16, regb= 5
PC=0000000000000080, T_valid=1, T=41, Told=57, rega=57, regb=47
PC=0000000000000084, T_valid=1, T=55, Told=48, rega=31, regb=41
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=54, regb=31
PC=0000000000000134, T_valid=1, T=47, Told= 5, rega= 5, regb= 5
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=48
PC=000000000000007c, T_valid=1, T=41, Told=16, rega=16, regb=47
PC=0000000000000080, T_valid=1, T=55, Told=57, rega=57, regb=41
PC=0000000000000084, T_valid=1, T=62, Told=48, rega=31, regb=55
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=54, regb=31
PC=0000000000000070, T_valid=1, T=46, Told=59, rega=31, regb=47
PC=0000000000000074, T_valid=1, T=63, Told=55, rega=55, regb=41
PC=0000000000000078, T_valid=1, T= 0, Told=62, rega=31, regb=63
PC=000000000000014c, T_valid=1, T=46, Told=53, rega=53, regb=47
PC=0000000000000150, T_valid=1, T=63, Told=54, rega=46, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=62
PC=0000000000000158, T_valid=1, T= 0, Told=63, rega=63, regb=31
PC=000000000000015c, T_valid=1, T=21, Told= 0, rega= 0, regb=31
PC=0000000000000170, T_valid=1, T=20, Told=21, rega=21, regb=31
PC=0000000000000174, T_valid=1, T=37, Told=20, rega=20, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=63, regb=31
PC=0000000000000070, T_valid=1, T= 0, Told=59, rega=31, regb=47
PC=0000000000000074, T_valid=1, T=21, Told=55, rega=55, regb=41
PC=0000000000000078, T_valid=1, T=20, Told=62, rega=31, regb=21
PC=000000000000007c, T_valid=1, T=37, Told=41, rega=41, regb=47
PC=0000000000000080, T_valid=1, T=60, Told=21, rega=21, regb=37
PC=0000000000000084, T_valid=1, T= 4, Told=20, rega=31, regb=60
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=63, regb=31
PC=0000000000000134, T_valid=1, T=37, Told=47, rega=47, regb=47
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=20
PC=000000000000007c, T_valid=1, T=60, Told=41, rega=41, regb=37
PC=0000000000000080, T_valid=1, T= 4, Told=21, rega=21, regb=60
PC=0000000000000084, T_valid=1, T=52, Told=20, rega=31, regb= 4
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=63, regb=31
PC=0000000000000070, T_valid=1, T=33, Told= 0, rega=31, regb=37
PC=0000000000000074, T_valid=1, T= 2, Told= 4, rega= 4, regb=60
PC=0000000000000078, T_valid=1, T=38, Told=52, rega=31, regb= 2
PC=000000000000014c, T_valid=1, T=33, Told=46, rega=46, regb=37
PC=0000000000000150, T_valid=1, T= 2, Told=63, rega=33, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=52
PC=0000000000000158, T_valid=1, T=38, Told= 2, rega= 2, regb=31
PC=000000000000015c, T_valid=1, T=56, Told=38, rega=38, regb=31
PC=0000000000000170, T_valid=1, T= 1, Told=56, rega=56, regb=31
PC=0000000000000174, T_valid=1, T=22, Told= 1, rega= 1, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 2, regb=31
PC=0000000000000070, T_valid=1, T=38, Told= 0, rega=31, regb=37
PC=0000000000000074, T_valid=1, T=56, Told= 4, rega= 4, regb=60
PC=0000000000000078, T_valid=1, T= 1, Told=52, rega=31, regb=56
PC=000000000000007c, T_valid=1, T=22, Told=60, rega=60, regb=37
PC=0000000000000080, T_valid=1, T=15, Told=56, rega=56, regb=22
PC=0000000000000084, T_valid=1, T=32, Told= 1, rega=31, regb=15
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 2, regb=31
PC=0000000000000134, T_valid=1, T=22, Told=37, rega=37, regb=37
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb= 1
PC=000000000000007c, T_valid=1, T=15, Told=60, rega=60, regb=22
PC=0000000000000080, T_valid=1, T=32, Told=56, rega=56, regb=15
PC=0000000000000084, T_valid=1, T=35, Told= 1, rega=31, regb=32
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 2, regb=31
PC=0000000000000070, T_valid=1, T=40, Told=38, rega=31, regb=22
PC=0000000000000074, T_valid=1, T=50, Told=32, rega=32, regb=15
PC=0000000000000078, T_valid=1, T=58, Told=35, rega=31, regb=50
PC=000000000000014c, T_valid=1, T=40, Told=33, rega=33, regb=22
PC=0000000000000150, T_valid=1, T=50, Told= 2, rega=40, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=35
PC=0000000000000158, T_valid=1, T=58, Told=50, rega=50, regb=31
PC=000000000000015c, T_valid=1, T=45, Told=58, rega=58, regb=31
PC=0000000000000170, T_valid=1, T=34, Told=45, rega=45, regb=31
PC=0000000000000174, T_valid=1, T= 3, Told=34, rega=34, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=50, regb=31
PC=0000000000000070, T_valid=1, T=58, Told=38, rega=31, regb=22
PC=0000000000000074, T_valid=1, T=45, Told=32, rega=32, regb=15
PC=0000000000000078, T_valid=1, T=34, Told=35, rega=31, regb=45
PC=000000000000007c, T_valid=1, T= 3, Told=15, rega=15, regb=22
PC=0000000000000080, T_valid=1, T=49, Told=45, rega=45, regb= 3
PC=0000000000000084, T_valid=1, T= 6, Told=34, rega=31, regb=49
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=50, regb=31
PC=0000000000000134, T_valid=1, T= 3, Told=22, rega=22, regb=22
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=34
PC=000000000000007c, T_valid=1, T=49, Told=15, rega=15, regb= 3
PC=0000000000000080, T_valid=1, T= 6, Told=45, rega=45, regb=49
PC=0000000000000084, T_valid=1, T=44, Told=34, rega=31, regb= 6
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=50, regb=31
PC=0000000000000070, T_valid=1, T=14, Told=58, rega=31, regb= 3
PC=0000000000000074, T_valid=1, T= 5, Told= 6, rega= 6, regb=49
PC=0000000000000078, T_valid=1, T=16, Told=44, rega=31, regb= 5
PC=000000000000014c, T_valid=1, T=14, Told=40, rega=40, regb= 3
PC=0000000000000150, T_valid=1, T= 5, Told=50, rega=14, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=44
PC=0000000000000158, T_valid=1, T=16, Told= 5, rega= 5, regb=31
PC=000000000000015c, T_valid=1, T=57, Told=16, rega=16, regb=31
PC=0000000000000170, T_valid=1, T=48, Told=57, rega=57, regb=31
PC=0000000000000174, T_valid=1, T=53, Told=48, rega=48, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 5, regb=31
PC=0000000000000070, T_valid=1, T=16, Told=58, rega=31, regb= 3
PC=0000000000000074, T_valid=1, T=57, Told= 6, rega= 6, regb=49
PC=0000000000000078, T_valid=1, T=48, Told=44, rega=31, regb=57
PC=000000000000007c, T_valid=1, T=53, Told=49, rega=49, regb= 3
PC=0000000000000080, T_valid=1, T=54, Told=57, rega=57, regb=53
PC=0000000000000084, T_valid=1, T=59, Told=48, rega=31, regb=54
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 5, regb=31
PC=0000000000000134, T_valid=1, T=53, Told= 3, rega= 3, regb= 3
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=48
PC=000000000000007c, T_valid=1, T=54, Told=49, rega=49, regb=53
PC=0000000000000080, T_valid=1, T=59, Told=57, rega=57, regb=54
PC=0000000000000084, T_valid=1, T=55, Told=48, rega=31, regb=59
PC=0000000000000088, T_valid=0, T=31, Told=31, rega= 5, regb=31
PC=0000000000000070, T_valid=1, T=62, Told=16, rega=31, regb=53
PC=0000000000000074, T_valid=1, T=47, Told=59, rega=59, regb=54
PC=0000000000000078, T_valid=1, T=41, Told=55, rega=31, regb=47
PC=000000000000014c, T_valid=1, T=62, Told=14, rega=14, regb=53
PC=0000000000000150, T_valid=1, T=47, Told= 5, rega=62, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb=55
PC=0000000000000158, T_valid=1, T=41, Told=47, rega=47, regb=31
PC=000000000000015c, T_valid=1, T=21, Told=41, rega=41, regb=31
PC=0000000000000170, T_valid=1, T=20, Told=21, rega=21, regb=31
PC=0000000000000174, T_valid=1, T=46, Told=20, rega=20, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=47, regb=31
PC=0000000000000070, T_valid=1, T=41, Told=16, rega=31, regb=53
PC=0000000000000074, T_valid=1, T=21, Told=59, rega=59, regb=54
PC=0000000000000078, T_valid=1, T=20, Told=55, rega=31, regb=21
PC=000000000000007c, T_valid=1, T=46, Told=54, rega=54, regb=53
PC=0000000000000080, T_valid=1, T=63, Told=21, rega=21, regb=46
PC=0000000000000084, T_valid=1, T= 0, Told=20, rega=31, regb=63
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=47, regb=31
PC=0000000000000134, T_valid=1, T=46, Told=53, rega=53, regb=53
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb=20
PC=000000000000007c, T_valid=1, T=63, Told=54, rega=54, regb=46
PC=0000000000000080, T_valid=1, T= 0, Told=21, rega=21, regb=63
PC=0000000000000084, T_valid=1, T= 4, Told=20, rega=31, regb= 0
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=47, regb=31
PC=0000000000000070, T_valid=1, T=52, Told=41, rega=31, regb=46
PC=0000000000000074, T_valid=1, T=37, Told= 0, rega= 0, regb=63
PC=0000000000000078, T_valid=1, T=60, Told= 4, rega=31, regb=37
PC=000000000000014c, T_valid=1, T=52, Told=62, rega=62, regb=46
PC=0000000000000150, T_valid=1, T=37, Told=47, rega=52, regb=51
PC=0000000000000154, T_valid=0, T=31, Told=31, rega=31, regb= 4
PC=0000000000000158, T_valid=1, T=60, Told=37, rega=37, regb=31
PC=000000000000015c, T_valid=1, T=56, Told=60, rega=60, regb=31
PC=0000000000000170, T_valid=1, T= 1, Told=56, rega=56, regb=31
PC=0000000000000174, T_valid=1, T=33, Told= 1, rega= 1, regb=31
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=37, regb=31
PC=0000000000000070, T_valid=1, T=60, Told=41, rega=31, regb=46
PC=0000000000000074, T_valid=1, T=56, Told= 0, rega= 0, regb=63
PC=0000000000000078, T_valid=1, T= 1, Told= 4, rega=31, regb=56
PC=000000000000007c, T_valid=1, T=33, Told=63, rega=63, regb=46
PC=0000000000000080, T_valid=1, T= 2, Told=56, rega=56, regb=33
PC=0000000000000084, T_valid=1, T=38, Told= 1, rega=31, regb= 2
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=37, regb=31
PC=0000000000000134, T_valid=1, T=33, Told=46, rega=46, regb=46
PC=0000000000000138, T_valid=0, T=31, Told=31, rega=31, regb= 1
PC=000000000000007c, T_valid=1, T= 2, Told=63, rega=63, regb=33
PC=0000000000000080, T_valid=1, T=38, Told=56, rega=56, regb= 2
PC=0000000000000084, T_valid=1, T=32, Told= 1, rega=31, regb=38
PC=0000000000000088, T_valid=0, T=31, Told=31, rega=37, regb=31
